"id","origin_zip","destination_zip","equipment_type","origin_city","origin_state","destination_city","destination_state","rate_source","duration","target_rate","avg_rate","max_rate","miles","fuel_surcharge","created_userid","created_at","cache_date","updated_at","updated_userid","meta_data"
502,"54801","43543",2,Spooner,WI,Holiday City,OH,Sonar,3,1126.58,1222.66,1333.95,629.56,0.00,,2024-04-24 05:11:39.217,2024-04-23 18:30:00.000,2024-04-24 05:11:39.217,,null
503,"29405","29301",2,Charleston,SC,Spartanburg,SC,Sonar,3,625.48,650.06,684.24,186.75,0.00,,2024-04-24 05:12:24.666,2024-04-23 18:30:00.000,2024-04-24 05:12:24.666,,null
504,"47012","35203",2,Brookville,IN,Birmingham,AL,Sonar,3,1174.02,1230.30,1306.01,486.44,0.00,,2024-04-26 10:06:25.241,2024-04-25 18:30:00.000,2024-04-26 10:06:25.241,,null
505,"52001","33106",2,Center Grove,IA,Miami,FL,Sonar,3,3172.46,3314.13,3368.91,1529.11,0.00,,2024-04-26 10:06:25.989,2024-04-25 18:30:00.000,2024-04-26 10:06:25.989,,null
506,"75119","38863",2,Ennis,TX,Chiwapa,MS,Sonar,3,1122.81,1185.58,1280.88,570.16,0.00,,2024-04-29 05:42:47.168,2024-04-28 18:30:00.000,2024-04-29 05:42:47.168,,null
507,"60601","80012",2,Chicago,IL,Aurora,CO,Sonar,3,2856.89,3037.04,3229.44,995.91,0.00,,2024-04-29 05:42:47.389,2024-04-28 18:30:00.000,2024-04-29 05:42:47.389,,null
508,"90745","37174",1,Carson,CA,Spring Hill,TN,Sonar,3,5268.40,5366.32,5471.84,2031.49,0.00,,2024-04-29 05:42:47.773,2024-04-28 18:30:00.000,2024-04-29 05:42:47.773,,null
509,"60803","45662",2,Alsip,IL,New Boston,OH,Sonar,3,831.17,876.18,943.72,402.68,0.00,,2024-04-29 05:42:48.258,2024-04-28 18:30:00.000,2024-04-29 05:42:48.258,,null
510,"80012","60803",2,Aurora,CO,Alsip,IL,Sonar,3,1499.54,1550.35,1661.30,998.90,0.00,,2024-04-29 05:42:48.523,2024-04-28 18:30:00.000,2024-04-29 05:42:48.523,,null
511,"92054","80012",2,Oceanside,CA,Aurora,CO,Sonar,3,2987.39,3038.65,3169.26,1056.34,0.00,,2024-04-29 05:42:48.698,2024-04-28 18:30:00.000,2024-04-29 05:42:48.698,,null
512,"60601","75201",2,Chicago,IL,Dallas,TX,Sonar,3,1882.70,1953.69,2077.89,919.17,0.00,,2024-04-29 05:42:49.136,2024-04-28 18:30:00.000,2024-04-29 05:42:49.136,,null
513,"52801","99362",2,Davenport,IA,Walla Walla,WA,Sonar,3,3682.50,3744.33,3810.57,1815.81,0.00,,2024-04-29 05:42:49.595,2024-04-28 18:30:00.000,2024-04-29 05:42:49.595,,null
514,"85338","21201",2,Goodyear,AZ,Baltimore,MD,Sonar,3,4629.48,4785.38,4949.62,2357.48,0.00,,2024-04-29 05:42:49.853,2024-04-28 18:30:00.000,2024-04-29 05:42:49.853,,null
515,"60803","10001",2,Alsip,IL,GPO,NY,Sonar,3,1775.51,1948.76,2055.04,791.34,0.00,,2024-04-29 05:43:52.059,2024-04-28 18:30:00.000,2024-04-29 05:43:52.059,,null
516,"60605","79323",2,Chicago,IL,Denver City,TX,Sonar,3,2304.68,2332.10,2371.56,1193.43,0.00,,2024-04-29 05:43:53.132,2024-04-28 18:30:00.000,2024-04-29 05:43:53.132,,null
517,"14013","93545",1,Alabama,NY,Alabama Hills,CA,Sonar,3,3485.70,3608.26,3687.83,2665.99,0.00,,2024-04-29 06:57:59.692,2024-04-28 18:30:00.000,2024-04-29 06:57:59.692,,"{""effective_origin_radius"":0.9999999999999998,""effective_dest_radius"":0.9999999999999998,""effective_timeframe_in_days"":8.079999999999998,""effective_load_count"":19.333333333333332,""effective_miles"":2665.9850473743336,""lane_confidence"":0.9999999999999998,""total_load_count"":38.33333333333333}"
518,"60803","13063",2,Alsip,IL,Fabius,NY,Sonar,3,1734.86,1873.00,1979.64,709.76,0.00,,2024-04-29 17:12:07.385,2024-04-28 18:30:00.000,2024-04-29 17:12:07.385,,"{""effective_origin_radius"":128.9875,""effective_dest_radius"":215.6325,""effective_timeframe_in_days"":9.1525,""effective_load_count"":635.0,""effective_miles"":709.76465993425,""lane_confidence"":4.0,""total_load_count"":1174.25}"
519,"60803","13063",2,Alsip,IL,Fabius,NY,Truckstop,3,1389.53,1181.10,1794.78,0.00,0.00,,2024-04-29 17:13:36.678,2024-04-28 18:30:00.000,2024-04-29 17:13:36.678,,null
520,"60803","13063",1,Alsip,IL,Fabius,NY,Sonar,3,2636.71,2699.04,3016.83,674.44,0.00,,2024-04-29 17:23:10.399,2024-04-28 18:30:00.000,2024-04-29 17:23:10.399,,null
521,"60803","13063",1,Alsip,IL,Fabius,NY,Truckstop,3,1722.13,1463.81,1934.18,0.00,0.00,,2024-04-29 17:23:10.422,2024-04-28 18:30:00.000,2024-04-29 17:23:10.422,,null
522,"60803","13063",2,Alsip,IL,Fabius,NY,Sonar,3,1729.91,1867.59,1971.23,708.01,0.00,,2024-04-30 04:12:40.395,2024-04-29 18:30:00.000,2024-04-30 04:12:40.395,,"{""effective_origin_radius"":129.79666666666668,""effective_dest_radius"":215.68333333333334,""effective_timeframe_in_days"":9.153333333333332,""effective_load_count"":636.6666666666666,""effective_miles"":708.0127419756667,""lane_confidence"":3.999999999999999,""total_load_count"":1175.3333333333333}"
523,"60803","13063",2,Alsip,IL,Fabius,NY,Truckstop,3,1381.87,1174.59,1777.36,0.00,0.00,,2024-04-30 04:13:14.352,2024-04-29 18:30:00.000,2024-04-30 04:13:14.352,,null
524,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2698.74,2812.32,3159.19,1047.00,0.00,,2024-05-08 05:06:18.028,2024-05-07 18:30:00.000,2024-05-08 05:06:18.028,,"{""effective_origin_radius"":162.7733333333333,""effective_dest_radius"":19.766666666666666,""effective_timeframe_in_days"":9.236666666666666,""effective_load_count"":163.66666666666669,""effective_miles"":1047.0005372,""lane_confidence"":3.0,""total_load_count"":226.0}"
525,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2689.89,2811.83,3157.70,1045.39,0.00,,2024-05-09 06:16:56.565,2024-05-08 18:30:00.000,2024-05-09 06:16:56.565,,"{""effective_origin_radius"":164.09333333333333,""effective_dest_radius"":19.976666666666667,""effective_timeframe_in_days"":9.773333333333333,""effective_load_count"":159.66666666666669,""effective_miles"":1045.3854104403333,""lane_confidence"":3.0,""total_load_count"":224.33333333333337}"
526,"60803","80012",1,Alsip,IL,Aurora,CO,Sonar,2,2671.61,2861.50,2915.03,1145.54,0.00,,2024-05-09 06:18:38.906,2024-05-08 18:30:00.000,2024-05-09 06:18:38.906,,"{""effective_origin_radius"":1.0,""effective_dest_radius"":1.0,""effective_timeframe_in_days"":11.945,""effective_load_count"":59.0,""effective_miles"":1145.54335222,""lane_confidence"":1.0,""total_load_count"":63.5}"
527,"60803","80012",1,Alsip,IL,Aurora,CO,Sonar,1,2705.38,2856.39,2907.46,1150.54,0.00,,2024-05-09 06:18:38.917,2024-05-08 18:30:00.000,2024-05-09 06:18:38.917,,"{""effective_origin_radius"":1.0,""effective_dest_radius"":1.0,""effective_timeframe_in_days"":12.34,""effective_load_count"":59.0,""effective_miles"":1150.544343354,""lane_confidence"":1.0,""total_load_count"":63.0}"
528,"31001","55706",2,Abbeville,GA,Babbitt,MN,Sonar,3,1867.60,1951.98,2074.38,1154.32,0.00,,2024-05-09 06:22:51.278,2024-05-08 18:30:00.000,2024-05-09 06:22:51.278,,"{""effective_origin_radius"":174.66666666666669,""effective_dest_radius"":205.10666666666663,""effective_timeframe_in_days"":9.916666666666666,""effective_load_count"":44.0,""effective_miles"":1154.31673085,""lane_confidence"":3.0,""total_load_count"":62.0}"
529,"31001","55706",2,Abbeville,GA,Babbitt,MN,Sonar,1,1904.16,1964.93,2070.85,1151.62,0.00,,2024-05-09 06:22:51.289,2024-05-08 18:30:00.000,2024-05-09 06:22:51.289,,"{""effective_origin_radius"":176.8,""effective_dest_radius"":205.57,""effective_timeframe_in_days"":10.35,""effective_load_count"":43.0,""effective_miles"":1151.61662971,""lane_confidence"":3.0,""total_load_count"":59.0}"
530,"49927","13063",2,Gaastra,MI,Fabius,NY,Sonar,3,2375.78,2448.50,2483.52,981.60,0.00,,2024-05-09 08:55:31.078,2024-05-08 18:30:00.000,2024-05-09 08:55:31.078,,"{""effective_origin_radius"":247.9633333333333,""effective_dest_radius"":239.80333333333334,""effective_timeframe_in_days"":9.993333333333334,""effective_load_count"":55.66666666666667,""effective_miles"":981.6012204409999,""lane_confidence"":3.0,""total_load_count"":78.0}"
531,"49927","13063",2,Gaastra,MI,Fabius,NY,Sonar,1,2366.23,2436.98,2472.92,975.13,0.00,,2024-05-09 08:55:31.109,2024-05-08 18:30:00.000,2024-05-09 08:55:31.109,,"{""effective_origin_radius"":247.43,""effective_dest_radius"":238.68,""effective_timeframe_in_days"":10.24,""effective_load_count"":57.0,""effective_miles"":975.127332259,""lane_confidence"":3.0,""total_load_count"":81.0}"
532,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,1,2763.76,2894.04,3181.05,1045.54,0.00,,2024-05-14 05:26:33.924,2024-05-13 18:30:00.000,2024-05-14 05:26:33.924,,"{""effective_origin_radius"":165.24,""effective_dest_radius"":15.02,""effective_timeframe_in_days"":10.86,""effective_load_count"":154.0,""effective_miles"":1045.543287471,""lane_confidence"":3.0,""total_load_count"":220.0}"
533,"17026","14103",2,Fredericksburg,PA,Medina,NY,Sonar,3,783.43,808.68,843.14,281.57,0.00,,2024-05-14 07:09:37.088,2024-05-13 18:30:00.000,2024-05-14 07:09:37.088,,null
534,"17026","14103",2,Fredericksburg,PA,Medina,NY,Truckstop,3,731.29,677.75,792.28,0.00,0.00,,2024-05-14 07:09:37.334,2024-05-13 18:30:00.000,2024-05-14 07:09:37.334,,null
535,"35490","37402",2,Vance,AL,Chattanooga,TN,Sonar,3,774.38,901.52,1158.90,212.51,0.00,,2024-05-14 07:09:37.981,2024-05-13 18:30:00.000,2024-05-14 07:09:37.981,,null
536,"35490","37064",2,Vance,AL,Franklin,TN,Sonar,3,774.38,901.52,1158.90,254.15,0.00,,2024-05-14 07:09:38.489,2024-05-13 18:30:00.000,2024-05-14 07:09:38.489,,null
537,"35490","37402",2,Vance,AL,Chattanooga,TN,Truckstop,3,610.87,545.00,636.00,0.00,0.00,,2024-05-14 07:09:40.630,2024-05-13 18:30:00.000,2024-05-14 07:09:40.630,,null
538,"35490","37064",2,Vance,AL,Franklin,TN,Truckstop,3,703.69,600.00,800.00,0.00,0.00,,2024-05-14 07:09:42.982,2024-05-13 18:30:00.000,2024-05-14 07:09:42.982,,null
539,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2766.47,2901.48,3185.47,1045.53,0.00,,2024-05-14 07:15:09.433,2024-05-13 18:30:00.000,2024-05-14 07:15:09.433,,"{""effective_origin_radius"":165.81666666666666,""effective_dest_radius"":14.989999999999998,""effective_timeframe_in_days"":9.79,""effective_load_count"":150.66666666666669,""effective_miles"":1045.5309936323333,""lane_confidence"":3.0,""total_load_count"":220.66666666666669}"
540,"60803","80012",2,Alsip,IL,Aurora,CO,Truckstop,3,2190.62,2016.32,2245.85,0.00,0.00,,2024-05-14 07:15:09.448,2024-05-13 18:30:00.000,2024-05-14 07:15:09.448,,null
541,"60803","60601",2,Alsip,IL,Chicago,IL,Sonar,3,360.85,424.73,504.66,56.84,0.00,,2024-05-14 08:54:44.752,2024-05-13 18:30:00.000,2024-05-14 08:54:44.752,,"{""effective_origin_radius"":42.986666666666665,""effective_dest_radius"":33.26,""effective_timeframe_in_days"":8.86,""effective_load_count"":443.33333333333337,""effective_miles"":56.836231728,""lane_confidence"":0.9999999999999998,""total_load_count"":723.3333333333334}"
542,"60803","80012",1,Alsip,IL,Aurora,CO,Sonar,1,2629.48,2798.70,2882.53,1124.08,0.00,,2024-05-14 10:29:44.300,2024-05-13 18:30:00.000,2024-05-14 10:29:44.300,,"{""effective_origin_radius"":1.0,""effective_dest_radius"":1.0,""effective_timeframe_in_days"":11.77,""effective_load_count"":49.0,""effective_miles"":1124.077514772,""lane_confidence"":1.0,""total_load_count"":55.0}"
543,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,1,2781.38,2910.46,3193.87,1048.52,0.00,,2024-05-15 04:25:26.424,2024-05-14 18:30:00.000,2024-05-15 04:25:26.424,,"{""effective_origin_radius"":165.54,""effective_dest_radius"":13.18,""effective_timeframe_in_days"":11.54,""effective_load_count"":148.0,""effective_miles"":1048.516274146,""lane_confidence"":3.0,""total_load_count"":219.0}"
544,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,1,2841.08,2988.04,3200.27,1043.39,0.00,,2024-05-17 09:02:25.037,2024-05-16 18:30:00.000,2024-05-17 09:02:25.037,,"{""effective_origin_radius"":164.74,""effective_dest_radius"":14.44,""effective_timeframe_in_days"":11.36,""effective_load_count"":150.0,""effective_miles"":1043.393805134,""lane_confidence"":3.0,""total_load_count"":231.0}"
545,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2823.73,2955.87,3202.22,1045.98,0.00,,2024-05-17 09:03:07.059,2024-05-16 18:30:00.000,2024-05-17 09:03:07.059,,"{""effective_origin_radius"":166.02333333333334,""effective_dest_radius"":14.559999999999999,""effective_timeframe_in_days"":11.463333333333333,""effective_load_count"":149.33333333333334,""effective_miles"":1045.9758398879999,""lane_confidence"":3.0,""total_load_count"":224.33333333333331}"
546,"60803","51565",2,Alsip,IL,Portsmouth,IA,Sonar,3,997.02,1051.48,1130.61,461.54,0.00,,2024-05-20 06:56:49.271,2024-05-19 18:30:00.000,2024-05-20 06:56:49.271,,"{""effective_origin_radius"":76.54,""effective_dest_radius"":114.28999999999999,""effective_timeframe_in_days"":9.296666666666667,""effective_load_count"":179.33333333333334,""effective_miles"":461.540342645,""lane_confidence"":3.0,""total_load_count"":399.00000000000006}"
547,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2710.25,2945.45,3150.06,1043.33,0.00,,2024-05-20 07:03:43.658,2024-05-19 18:30:00.000,2024-05-20 07:03:43.658,,"{""effective_origin_radius"":165.84333333333333,""effective_dest_radius"":15.756666666666668,""effective_timeframe_in_days"":10.406666666666666,""effective_load_count"":128.33333333333331,""effective_miles"":1043.3273311189998,""lane_confidence"":3.0,""total_load_count"":203.0}"
548,"60803","80012",1,Alsip,IL,Aurora,CO,Sonar,3,2555.21,2675.48,2738.13,1056.47,0.00,,2024-05-20 17:35:35.095,2024-05-19 18:30:00.000,2024-05-20 17:35:35.095,,"{""effective_origin_radius"":1.0,""effective_dest_radius"":1.0,""effective_timeframe_in_days"":10.6625,""effective_load_count"":50.75,""effective_miles"":1056.4704262242499,""lane_confidence"":1.0,""total_load_count"":59.25}"
549,"60803","80014",2,Alsip,IL,Aurora,CO,Sonar,3,2714.20,2953.10,3159.39,1043.74,0.00,,2024-05-20 17:42:23.566,2024-05-19 18:30:00.000,2024-05-20 17:42:23.566,,"{""effective_origin_radius"":165.11,""effective_dest_radius"":15.620000000000001,""effective_timeframe_in_days"":10.64,""effective_load_count"":132.0,""effective_miles"":1043.7378631265,""lane_confidence"":3.0,""total_load_count"":207.5}"
550,"60803","49927",2,Alsip,IL,Gaastra,MI,Sonar,3,716.97,749.81,813.21,334.90,0.00,,2024-05-20 17:56:47.716,2024-05-19 18:30:00.000,2024-05-20 17:56:47.716,,"{""effective_origin_radius"":71.9625,""effective_dest_radius"":158.06,""effective_timeframe_in_days"":9.9175,""effective_load_count"":72.0,""effective_miles"":334.90212120999996,""lane_confidence"":1.75,""total_load_count"":120.75}"
551,"60803","51565",2,Alsip,IL,Portsmouth,IA,Sonar,3,1002.44,1061.60,1135.59,462.90,0.00,,2024-05-21 09:14:19.736,2024-05-20 18:30:00.000,2024-05-21 09:14:19.736,,"{""effective_origin_radius"":76.33000000000001,""effective_dest_radius"":112.02333333333334,""effective_timeframe_in_days"":9.223333333333333,""effective_load_count"":183.0,""effective_miles"":462.89908278666667,""lane_confidence"":3.0,""total_load_count"":409.33333333333337}"
552,"60803","80033",1,Alsip,IL,Denver,CO,Sonar,3,2588.83,2706.06,2766.09,1061.26,0.00,,2024-05-22 05:29:26.403,2024-05-21 18:30:00.000,2024-05-22 05:29:26.403,,"{""effective_origin_radius"":0.9999999999999998,""effective_dest_radius"":0.9999999999999998,""effective_timeframe_in_days"":11.07,""effective_load_count"":54.33333333333333,""effective_miles"":1061.2571712129998,""lane_confidence"":0.9999999999999998,""total_load_count"":62.66666666666667}"
553,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2779.95,3014.87,3205.48,1045.96,0.00,,2024-05-24 04:13:01.654,2024-05-23 18:30:00.000,2024-05-24 04:13:01.654,,"{""effective_origin_radius"":165.49666666666667,""effective_dest_radius"":15.489999999999998,""effective_timeframe_in_days"":11.513333333333334,""effective_load_count"":143.33333333333334,""effective_miles"":1045.963617814,""lane_confidence"":3.0,""total_load_count"":229.33333333333331}"
554,"50238","41007",2,Bethlehem,IA,California,KY,Sonar,3,1084.65,1156.68,1269.47,538.40,0.00,,2024-05-24 05:22:18.758,2024-05-23 18:30:00.000,2024-05-24 05:22:18.758,,"{""effective_origin_radius"":205.53666666666663,""effective_dest_radius"":163.45999999999998,""effective_timeframe_in_days"":10.346666666666666,""effective_load_count"":376.6666666666667,""effective_miles"":538.4021224943333,""lane_confidence"":3.0,""total_load_count"":626.6666666666666}"
555,"56667","30450",2,Alaska,MN,Aaron,GA,Sonar,3,2320.10,2375.14,2432.58,1236.70,0.00,,2024-05-24 06:13:24.256,2024-05-23 18:30:00.000,2024-05-24 06:13:24.256,,"{""effective_origin_radius"":245.05666666666667,""effective_dest_radius"":180.11666666666667,""effective_timeframe_in_days"":10.603333333333333,""effective_load_count"":35.333333333333336,""effective_miles"":1236.7029530133332,""lane_confidence"":4.666666666666667,""total_load_count"":53.0}"
556,"56667","30450",2,Alaska,MN,Aaron,GA,Truckstop,3,2447.05,2079.99,2525.09,0.00,0.00,,2024-05-24 06:16:27.854,2024-05-23 18:30:00.000,2024-05-24 06:16:27.854,,null
557,"19092","45133",2,Philadelphia,PA,Allensburg,OH,Sonar,3,958.12,1011.41,1099.73,549.35,0.00,,2024-05-27 09:59:40.602,2024-05-26 18:30:00.000,2024-05-27 09:59:40.602,,null
558,"44502","60140",2,Youngstown,OH,Campton Hills,IL,Sonar,3,725.31,778.83,865.31,436.48,0.00,,2024-05-27 09:59:40.998,2024-05-26 18:30:00.000,2024-05-27 09:59:40.998,,null
559,"29650","21219",2,Greer,SC,Baltimore,MD,Sonar,3,1489.87,1585.32,1714.44,545.46,0.00,,2024-05-27 09:59:41.468,2024-05-26 18:30:00.000,2024-05-27 09:59:41.468,,null
560,"39455","78610",2,Baxterville,MS,Buda,TX,Sonar,3,988.65,1063.81,1128.23,601.86,0.00,,2024-05-27 09:59:42.204,2024-05-26 18:30:00.000,2024-05-27 09:59:42.204,,null
561,"89431","01013",2,Greenbrae,NV,Chicopee,MA,Sonar,3,5012.73,5199.93,5281.43,2793.44,0.00,,2024-05-27 09:59:42.610,2024-05-26 18:30:00.000,2024-05-27 09:59:42.610,,null
562,"16146","56401",2,Sharon,PA,Baxter,MN,Sonar,3,1472.76,1623.61,1704.42,974.21,0.00,,2024-05-27 09:59:43.075,2024-05-26 18:30:00.000,2024-05-27 09:59:43.075,,null
563,"60803","80222",2,Alsip,IL,Denver,CO,Sonar,3,2866.72,3034.72,3188.31,1051.43,0.00,,2024-05-29 04:52:16.016,2024-05-28 18:30:00.000,2024-05-29 04:52:16.016,,"{""effective_origin_radius"":168.95333333333332,""effective_dest_radius"":14.183333333333334,""effective_timeframe_in_days"":9.046666666666667,""effective_load_count"":176.0,""effective_miles"":1051.4283216873334,""lane_confidence"":3.999999999999999,""total_load_count"":253.33333333333331}"
564,"60803","80222",2,Alsip,IL,Denver,CO,Truckstop,3,2386.03,2084.16,2743.93,0.00,0.00,,2024-05-29 04:53:19.026,2024-05-28 18:30:00.000,2024-05-29 04:53:19.026,,null
565,"60803","80012",0,Alsip,IL,Aurora,CO,Truckstop,3,2778.72,2533.23,3217.42,0.00,0.00,,2024-05-29 05:03:35.084,2024-05-28 18:30:00.000,2024-05-29 05:03:35.084,,null
566,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2873.84,3045.03,3203.70,1052.13,0.00,,2024-05-29 05:04:14.833,2024-05-28 18:30:00.000,2024-05-29 05:04:14.833,,"{""effective_origin_radius"":170.83333333333331,""effective_dest_radius"":14.870000000000001,""effective_timeframe_in_days"":9.056666666666667,""effective_load_count"":177.0,""effective_miles"":1052.1338679790001,""lane_confidence"":3.999999999999999,""total_load_count"":253.33333333333331}"
567,"60803","80012",2,Alsip,IL,Aurora,CO,Truckstop,3,2386.03,2091.62,2428.63,0.00,0.00,,2024-05-29 05:04:14.846,2024-05-28 18:30:00.000,2024-05-29 05:04:14.846,,null
568,"60803","51565",2,Alsip,IL,Portsmouth,IA,Sonar,3,1010.31,1076.63,1142.42,463.67,0.00,,2024-05-29 09:51:43.047,2024-05-28 18:30:00.000,2024-05-29 09:51:43.047,,"{""effective_origin_radius"":75.56666666666666,""effective_dest_radius"":113.63666666666668,""effective_timeframe_in_days"":10.649999999999999,""effective_load_count"":205.33333333333331,""effective_miles"":463.66632396800003,""lane_confidence"":3.0,""total_load_count"":439.66666666666674}"
569,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,1,2873.69,3038.40,3199.12,1052.86,0.00,,2024-05-29 09:51:51.428,2024-05-28 18:30:00.000,2024-05-29 09:51:51.428,,"{""effective_origin_radius"":170.76,""effective_dest_radius"":14.84,""effective_timeframe_in_days"":10.08,""effective_load_count"":180.0,""effective_miles"":1052.859535142,""lane_confidence"":4.0,""total_load_count"":257.0}"
570,"60803","80012",2,Alsip,IL,Aurora,CO,Sonar,3,2846.13,3045.12,3202.59,1052.77,0.00,,2024-05-30 04:13:30.255,2024-05-29 18:30:00.000,2024-05-30 04:13:30.255,,"{""effective_origin_radius"":170.9633333333333,""effective_dest_radius"":14.649999999999999,""effective_timeframe_in_days"":9.78,""effective_load_count"":177.33333333333334,""effective_miles"":1052.7670614806666,""lane_confidence"":3.999999999999999,""total_load_count"":253.0}"
571,"60803","51565",2,Alsip,IL,Portsmouth,IA,Sonar,3,1014.41,1081.43,1152.21,463.17,0.00,,2024-05-30 06:01:58.114,2024-05-29 18:30:00.000,2024-05-30 06:01:58.114,,"{""effective_origin_radius"":74.31666666666666,""effective_dest_radius"":112.24333333333334,""effective_timeframe_in_days"":11.073333333333332,""effective_load_count"":201.33333333333334,""effective_miles"":463.1709055473334,""lane_confidence"":3.0,""total_load_count"":438.0}"
572,"60803","51565",2,Alsip,IL,Portsmouth,IA,Sonar,1,1023.54,1090.38,1171.17,464.57,0.00,,2024-05-30 06:01:58.144,2024-05-29 18:30:00.000,2024-05-30 06:01:58.144,,"{""effective_origin_radius"":71.57,""effective_dest_radius"":109.97,""effective_timeframe_in_days"":11.03,""effective_load_count"":187.0,""effective_miles"":464.56875331900005,""lane_confidence"":3.0,""total_load_count"":425.0}"
573,"60803","60601",2,Alsip,IL,Chicago,IL,Sonar,3,348.69,411.97,494.26,54.30,0.00,,2024-05-31 04:56:11.009,2024-05-30 18:30:00.000,2024-05-31 04:56:11.009,,"{""effective_origin_radius"":41.93333333333334,""effective_dest_radius"":31.64,""effective_timeframe_in_days"":9.816666666666666,""effective_load_count"":537.3333333333334,""effective_miles"":54.29571178399999,""lane_confidence"":0.9999999999999998,""total_load_count"":912.6666666666667}"
574,"60803","60602",2,Alsip,IL,Chicago,IL,Sonar,3,348.69,411.97,494.26,54.30,0.00,,2024-05-31 04:56:31.001,2024-05-30 18:30:00.000,2024-05-31 04:56:31.001,,"{""effective_origin_radius"":41.93333333333334,""effective_dest_radius"":31.64,""effective_timeframe_in_days"":9.816666666666666,""effective_load_count"":537.3333333333334,""effective_miles"":54.29571178399999,""lane_confidence"":0.9999999999999998,""total_load_count"":912.6666666666667}"
575,"10002","60602",2,Knickerbocker,NY,Chicago,IL,Sonar,3,1159.32,1213.92,1262.58,742.86,0.00,,2024-05-31 04:57:32.505,2024-05-30 18:30:00.000,2024-05-31 04:57:32.505,,"{""effective_origin_radius"":90.48,""effective_dest_radius"":117.67999999999999,""effective_timeframe_in_days"":10.07,""effective_load_count"":825.3333333333333,""effective_miles"":742.8622685176666,""lane_confidence"":3.666666666666666,""total_load_count"":1774.333333333333}"
576,"60601","62930",2,Chicago,IL,Beulah Heights,IL,Sonar,3,832.08,879.15,923.27,331.56,0.00,,2024-05-31 04:57:37.878,2024-05-30 18:30:00.000,2024-05-31 04:57:37.878,,"{""effective_origin_radius"":43.75,""effective_dest_radius"":120.96333333333334,""effective_timeframe_in_days"":11.536666666666667,""effective_load_count"":85.33333333333334,""effective_miles"":331.5618670033333,""lane_confidence"":2.333333333333333,""total_load_count"":155.33333333333334}"
577,"60601","62930",2,Chicago,IL,Beulah Heights,IL,Truckstop,3,710.24,680.49,801.65,0.00,0.00,,2024-05-31 04:58:40.094,2024-05-30 18:30:00.000,2024-05-31 04:58:40.094,,null
578,"10002","60602",2,Knickerbocker,NY,Chicago,IL,Truckstop,3,1097.58,1023.70,1126.90,0.00,0.00,,2024-05-31 05:05:14.880,2024-05-30 18:30:00.000,2024-05-31 05:05:14.880,,null
579,"10002","60602",2,Knickerbocker,NY,Chicago,IL,Sonar,2,1162.71,1216.76,1265.11,742.23,0.00,,2024-05-31 05:09:07.202,2024-05-30 18:30:00.000,2024-05-31 05:09:07.202,,"{""effective_origin_radius"":90.30000000000001,""effective_dest_radius"":117.48,""effective_timeframe_in_days"":9.905000000000001,""effective_load_count"":808.5,""effective_miles"":742.227991729,""lane_confidence"":3.5,""total_load_count"":1745.5}"
580,"10002","60602",2,Knickerbocker,NY,Chicago,IL,Sonar,4,1158.03,1212.83,1261.50,743.20,0.00,,2024-05-31 05:09:07.210,2024-05-30 18:30:00.000,2024-05-31 05:09:07.210,,"{""effective_origin_radius"":90.49500000000002,""effective_dest_radius"":117.67500000000001,""effective_timeframe_in_days"":9.93,""effective_load_count"":830.75,""effective_miles"":743.1959668595,""lane_confidence"":3.75,""total_load_count"":1784.5}"
581,"10002","60602",2,Knickerbocker,NY,Chicago,IL,Truckstop,5,1104.90,991.30,1115.14,0.00,0.00,,2024-05-31 05:09:07.220,2024-05-30 18:30:00.000,2024-05-31 05:09:07.220,,null
582,"10002","60602",2,Knickerbocker,NY,Chicago,IL,Truckstop,4,1101.19,1013.62,1122.51,0.00,0.00,,2024-05-31 05:09:07.228,2024-05-30 18:30:00.000,2024-05-31 05:09:07.228,,null
583,"60803","80014",2,Alsip,IL,Aurora,CO,Sonar,3,2850.92,3047.01,3207.40,1054.07,0.00,,2024-05-31 05:12:38.663,2024-05-30 18:30:00.000,2024-05-31 05:12:38.663,,"{""effective_origin_radius"":170.58333333333331,""effective_dest_radius"":14.903333333333332,""effective_timeframe_in_days"":10.156666666666666,""effective_load_count"":174.0,""effective_miles"":1054.067516006,""lane_confidence"":3.666666666666666,""total_load_count"":250.0}"
584,"60803","80014",2,Alsip,IL,Aurora,CO,Sonar,2,2839.54,3051.32,3211.54,1054.67,0.00,,2024-05-31 05:12:38.675,2024-05-30 18:30:00.000,2024-05-31 05:12:38.675,,"{""effective_origin_radius"":170.495,""effective_dest_radius"":14.934999999999999,""effective_timeframe_in_days"":10.195,""effective_load_count"":171.0,""effective_miles"":1054.671506438,""lane_confidence"":3.5,""total_load_count"":246.5}"
